DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,LATITUDE,Latitude,Longitude,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 101A14, 1/F OK MALL, KINGS WING PLAZA 2, 1 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場二期1/F OK MALL 101A14號鋪,Sha Tin,沙田區,2997808887,2997808887,97,97,FF,FF,金仔撈,金仔撈,,,1/12/2025,1/12/2025,22.3887879,114.2085025,4/11/2024,827728.0121042725,839525.0128833626,839525.0129000004,827728.0120999999
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 111, 1/F, LEK YUEN PLAZA, LEK YUEN ESTATE, 6 LEK YUEN STREET, SHA TIN, NEW TERRITORIES",新界沙田 瀝源街6號 瀝源邨 瀝源商場 1樓111鋪,Sha Tin,沙田區,2997808328,2997808328,97,97,FF,FF,Green Chili,青辣椒,,,29/5/2025,29/5/2025,22.3845876,114.1912568,9/4/2024,827262.6172824816,837749.1231883038,837749.1232000003,827262.6173
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B OF SHOP G03, G/F, KINGS WING PLAZA 1, NO. 3 ON KWAN STREET, SHA TIN, NEW TERRITORIES",新界沙田   安群街3號京瑞廣場一期地下G03號鋪B部份,Sha Tin,沙田區,2997807671,2997807671,97,97,FF,FF,7-ELEVEN FOOD STORE,七.十一便利店,,,30/12/2025,30/12/2025,22.3884602,114.2080934,30/10/2024,827691.7152247523,839482.8919663331,839482.892,827691.7151999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-KY 68, KWONG YUEN MARKET, LEVEL 5 CAR PARK BLOCK 1, KWONG YUEN ESTATE, SHA TIN, NEW TERRITORIES",新界沙田廣源邨停車場大樓I座 5樓廣源市場S-KY68號鋪,Sha Tin,沙田區,2997807705,2997807705,97,97,FF,FF,腸粉王,腸粉王,,,30/12/2025,30/12/2025,22.381547,114.215332,17/10/2024,826926.3507779123,840228.5089771439,840228.5089999996,826926.3508000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NOS. M61 & M62, G/F, MARKET, COMMERCIAL CENTRE, (ALSO KNOWN AS WO CHE PLAZA) ,(FORMING PART OF COMMERICIAL/ CAR PARK BLOCKS), WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田禾輋邨(商業/停車場大樓之構成部份) (又稱禾輋廣場)商業中心街市地下M61 及 M62號檔位,Sha Tin,沙田區,2997808577,2997808577,97,97,FF,FF,添寶手撕雞,添寶手撕雞,,,21/7/2025,21/7/2025,22.3879585,114.1952465,9/5/2024,827635.9407363764,838159.9426784847,838159.9426999995,827635.9407000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION A OF SHOP 2014, 2/F , MOSTOWN, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山 新港城中心 2樓 2014號鋪A部分,Sha Tin,沙田區,2997808771,2997808771,97,97,FF,FF,HAN YIN HONG,韓印紅,,,10/9/2025,10/9/2025,22.4241633,114.2314688,27/8/2024,831646.0173690915,841888.6217710022,841888.6217999998,831646.0174000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"MAJOR PORTION OF UNIT 3, 4/F, WAH WAI CENTRE, 38-40 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街38-40號華衛工貿中心4樓3室大部份,Sha Tin,沙田區,2997808823,2997808823,97,97,FF,FF,( NO RECORD FOUND),(沒有記錄),,,9/10/2025,9/10/2025,22.400112,114.1927027,25/9/2024,828981.7372227556,837897.8427226477,837897.8426999999,828981.7371999994
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 160B1 OF OK MALL, 1/F, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET, SHA TIN, NEW TERRITORIES",新界沙田安群街1號京瑞廣場二2期1樓 OK MALL 160B1號鋪,Sha Tin,沙田區,2997809525,2997809525,97,97,FF,FF,COTTON TEA HOUSE LIMITED,棉花茶舍,,,27/5/2025,27/5/2025,22.389027,114.2090278,22/4/2024,827754.5004786283,839579.1017634034,839579.1018000003,827754.5004999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"WORKSHOP B, 6/F, SUNKING FACTORY BUILDING, NOS. 1-7 SHING CHUEN ROAD , TAI WAI , SHA TIN, NEW TERRITORIES",新界沙田大圍成全路1-7號順景工業大廈6樓B室,Sha Tin,沙田區,2997809534,2997809534,97,97,FF,FF,Bright Overseas Food Limited,僑陽陸海產有限公司,,,27/5/2025,27/5/2025,22.3771924,114.1824369,22/4/2024,826443.6455250463,836840.8674145215,836840.8673999999,826443.6455000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 40, G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下40號鋪,Sha Tin,沙田區,2997807413,2997807413,97,97,FF,FF,三寶王,三寶王,,,1/11/2025,1/11/2025,22.4170475,114.2279433,30/10/2024,830857.9137378951,841525.9313678584,841525.9314000001,830857.9136999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION B OF SHOPSTALL NO. C10, G/F, CHUNG ON (ALLMART) CHINESE MARKET, CHUNG ON ESTATE, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山頌安邨頌安(萬有)街市地下 C10號檔B部份,Sha Tin,沙田區,2997807237,2997807237,97,97,FF,FF,燒味壹番,燒味壹番,,,2/8/2025,2/8/2025,22.42150507,114.2266465,10/7/2024,831351.4829147377,841392.2475496324,841392.2474999996,831351.4828999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM 1519, 15/F, NEW COMMERCE CENTRE, 19 ON SUM STREET, SHA TIN, NEW TERRITORIES",新界沙田安心街19號匯貿中心15樓1519室,Sha Tin,沙田區,2997807246,2997807246,97,97,FF,FF,SESAME HANDMADE,芝麻工房,,,8/8/2025,8/8/2025,22.3891,114.2071925,27/6/2024,827762.5448834371,839390.1042220207,839390.1042,827762.5449000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. 112, G/F,  HIN KENG SHOPPING CENTRE, HIN KENG ESTATE, NO. 69 CHE KUNG MIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田車公廟路69號顯徑邨顯徑商場地下112鋪,Sha Tin,沙田區,2997807787,2997807787,97,97,FF,FF,V28,V28,,,15/1/2026,15/1/2026,22.3633638,114.1715984,20/11/2024,824912.3289598646,835724.5905188815,835724.5904999999,824912.3289999999
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NOS. 17-18 (PORTION A), G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下17-18號鋪(甲部份),Sha Tin,沙田區,2997807723,2997807723,97,97,FF,FF,泰靚小廚,泰靚小廚,,,1/1/2026,1/1/2026,22.4170475,114.2279433,2/1/2025,830857.9137378951,841525.9313678584,841525.9314000001,830857.9136999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM C4, G/F, PHASE 1, KINHO INDUSTRIAL CENTRE, 14-24 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街14-24號金豪工業大廈1座地下C4室,Sha Tin,沙田區,2997808531,2997808531,97,97,FF,FF,哥哥添飯∙妹妹泡茶,哥哥添飯∙妹妹泡茶,,,10/7/2025,10/7/2025,22.397846,114.1954049,17/6/2024,828730.8418362942,838176.1193578554,838176.1194000002,828730.8418000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT D ON 2/F, UNISON INDUSTRIAL CENTRE, NOS. 27-31 AU PUI WAN STREET, SHA TIN, NEW TERRITORIES",新界沙田坳背灣街27-31號協興工業中心二樓D單位,Sha Tin,沙田區,2997808957,2997808957,97,97,FF,FF,(No Record Found),(沒有記錄),,,23/12/2025,23/12/2025,22.3968516,114.195675,19/11/2024,828620.7296695968,838203.9458135072,838203.9457999999,828620.7296999991
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"MINOR PORTION OF FLAT 5, 3/F, GOLDFIELD INDUSTRIAL CENTRE, 1 SUI WO ROAD, SHA TIN, NEW TERRITORIES",新界沙田穗禾路1號豐利工業中心3樓5室(小部份),Sha Tin,沙田區,2997808726,2997808726,97,97,FF,FF,( NO RECORD FOUND),(沒有記錄),,,4/9/2025,4/9/2025,22.3974103,114.1921453,12/8/2024,828682.5564563111,837840.4776851683,837840.4776999997,828682.5565000009
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"MARKET STALL NO. M59 & M60 (REAR PORTION), GROUND FLOOR, HAU WO HOUSE, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田禾輋邨厚和樓地下M59 & M60號檔位(後部份)樓,Sha Tin,沙田區,2997808735,2997808735,97,97,FF,FF,新旺記,新旺記,,,5/9/2025,5/9/2025,22.3880932,114.1945084,13/8/2024,827650.8477,838083.9321330969,838083.9320999999,827650.8476999998
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"KIOSK AREA, G/F, METROPOLE SQUARE, 2 ON YIU STREET, SHA TIN, NEW TERRITORIES",新界沙田 安耀街2號  新都廣場 地下小食亭區域,Sha Tin,沙田區,2997809756,2997809756,97,97,FF,FF,Hana-Musubi,華御結,#G#H,#G#H,13/9/2025,13/9/2025,22.3901734,114.2081213,22/7/2024,827881.4281275012,839485.7256098398,839485.7255999995,827881.4280999992
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO. G11, G/F, LAKE SILVER, 599 SAI SHA ROAD, WU KAI SHA, SHA TIN, NEW TERRITORIES",新界沙田烏溪沙西沙路599號銀湖．天峰地下G11號鋪,Sha Tin,沙田區,2997810024,2997810024,97,97,FF,FF,A-1 Bakery,A-1 Bakery,,,22/2/2026,22/2/2026,22.428589,114.243072,23/1/2025,832136.5832,843082.9823668125,843082.9824000001,832136.5832000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NO.5 (PORTION B), G/F, NEW COMMERCE CENTRE, 19 ON SUM STREET, SHA TIN, NEW TERRITORIES",新界沙田安心街19號匯貿中心地下5號鋪(B部份),Sha Tin,沙田區,2997810088,2997810088,97,97,FF,FF,興記,興記,,,16/3/2026,16/3/2026,22.3891,114.2071925,10/2/2025,827762.5448834371,839390.1042220207,839390.1042,827762.5449000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP G-2/01, G/F, MOSTOWN STREET, 22 ON SHING STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山鞍誠街22號新港城中心大街地下G-2/01號鋪,Sha Tin,沙田區,2997810097,2997810097,97,97,FF,FF,Zeppelin Hot Dog Shop,Zeppelin Hot Dog Shop,,,16/3/2025,16/3/2025,22.4236127,114.2334928,11/4/2024,831585.1232485824,842097.0203200888,842097.0203,831585.1231999993
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 25, 7/F, BLOCK A, WAH LUEN INDUSTRIAL CENTRE, 15-21 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街15-21號華聯工業中心A座7樓25室,Sha Tin,沙田區,2997810121,2997810121,97,97,FF,FF,UNAGI KAMATA,蒲田活鰻,,,30/3/2025,30/3/2025,22.398031,114.189395,12/4/2024,828751.2639,837557.2679705304,837557.2680000002,828751.2639000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. M30 IN THE MARKET PLACE, GROUND FLOOR, WING A OF HIN KENG SHOPPING CENTRE, HIN KENG ESTATE, NO. 69 CHE KUNG MIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田車公廟路69號顯徑邨顯徑商場A翼地下街市M30號檔位,Sha Tin,沙田區,2997809668,2997809668,97,97,FF,FF,燒洒一族,燒洒一族,,,29/7/2025,29/7/2025,22.3633638,114.1715984,4/6/2024,824912.3289598646,835724.5905188815,835724.5904999999,824912.3289999999
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM 11, 8/F, BLOCK B, WAH LUEN INDUSTRIAL CENTRE , 15-21 WONG CHUK YEUNG STREET, FO TAN, NEW TERRITORIES",新界火炭黃竹洋街15-21號華聯工業中心B座8樓11室,Sha Tin,沙田區,2997809871,2997809871,97,97,FF,FF,TAI PO CHUN HING LIMITED,大埔振興有限公司,,,16/11/2025,16/11/2025,22.3979187,114.1895523,25/9/2024,828738.8296269311,837573.4664505966,837573.4665000001,828738.8296000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 3 (PORTION A), G/F, HENG ON MARKET, HENG ON ESTATE, NO.1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號 恒安邨恒安街市地下3號檔(A部份),Sha Tin,沙田區,2997808805,2997808805,97,97,FF,FF,太和燒臘,太和燒臘,,,19/9/2025,19/9/2025,22.4170475,114.2279433,31/10/2024,830857.9137378951,841525.9313678584,841525.9314000001,830857.9136999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"ROOM 312, 3/F, WAH YIU INDUSTRIAL CENTRE, 30-32 AU PUI WAN STREET, FO TAN, NEW TERRITORIES",新界火炭坳背灣街30-32號 華懋華耀工業中心3樓312室,Sha Tin,沙田區,2997809400,2997809400,97,97,FF,FF,WING FUNG HO (1968) LIMITED,永豐號(1968)有限公司,,,26/4/2025,26/4/2025,22.3992087,114.194003,29/4/2024,828881.7243044191,838031.7460880474,838031.7461000001,828881.7243000008
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. S91, G/F, MOSTOWN WET MARKET, 18 ON LUK STREET, MA ON SHAN, NEW TERRITORIES",新界馬鞍山鞍祿街18號新港城中心街市地下S91號檔,Sha Tin,沙田區,2997808850,2997808850,97,97,FF,FF,Fook Hing Congee Shop,復興粥品,,,3/11/2025,3/11/2025,22.4241633,114.2314688,15/10/2024,831646.0173690915,841888.6217710022,841888.6217999998,831646.0174000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NOS. 2004 ON LEVEL 2, MOSTOWN, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山新港城中心2樓2004號鋪,Sha Tin,沙田區,2997809598,2997809598,97,97,FF,FF,MILKSHA,迷客夏,,,18/6/2025,18/6/2025,22.4241633,114.2314688,24/5/2024,831646.0173690915,841888.6217710022,841888.6217999998,831646.0174000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT C, 11/F, YUE CHEUNG CENTRE, 1-3 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭 黃竹洋街1-3號  裕昌中心 11樓C室,Sha Tin,沙田區,2997809880,2997809880,97,97,FF,FF,CRE-EX,CRE-EX,,,12/11/2025,12/11/2025,22.3968892,114.1910307,28/11/2024,828624.8408,837725.7105081253,837725.7105,828624.8408000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. M51, G/F, MARKET, WO CHE PLAZA, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田禾輋邨禾輋廣場街市地下51號檔,Sha Tin,沙田區,2997809437,2997809437,97,97,FF,FF,包點先生,包點先生,,,28/4/2025,28/4/2025,22.3879318,114.1952336,2/4/2024,827632.9839328278,838158.6146,838158.6146,827632.9838999994
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 26A, G/F, GRANDWAY GARDEN, 15-35 TSUEN NAM ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍村南道15-35號富嘉花園地下26A鋪,Sha Tin,沙田區,2997808878,2997808878,97,97,FF,FF,重慶小食,重慶小食,,,18/11/2025,18/11/2025,22.373728,114.1779371,12/12/2024,826060.0033251545,836377.4497223789,836377.4496999998,826060.0033
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NOS.M19, G/F, MARKET, WING A, HIN KENG SHOPPING CENTRE, HIN KENG ESTATE, 69 CHE KUNG MIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田 車公廟路69號 顯徑邨 顯徑商場A翼 地下街市M19檔位,Sha Tin,沙田區,2997809604,2997809604,97,97,FF,FF,Kung Fu Tea,手作功夫茶,,,18/6/2025,18/6/2025,22.3633638,114.1715984,26/6/2024,824912.3289598646,835724.5905188815,835724.5904999999,824912.3289999999
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK60, SHA KOK MARKET, G/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK60號鋪,Sha Tin,沙田區,2997809020,2997809020,97,97,FF,FF,名城車仔麵,名城車仔麵,,,9/1/2026,9/1/2026,22.3787079,114.1950346,9/1/2025,826611.5677531227,838138.2453466143,838138.2452999996,826611.5678000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 113, 1/F, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET, SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場2期1樓113號鋪,Sha Tin,沙田區,2997809057,2997809057,97,97,FF,FF,壹心芝脆,壹心芝脆,,,13/1/2026,13/1/2026,22.3888676,114.2089484,12/2/2025,827736.8474698578,839570.9290619077,839570.9291000003,827736.8475000001
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT I, 10/F, HARIBEST INDUSTRIAL BUILDING, 45-47 AU PUI WAN STREET, FOTAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街45-47號喜利佳工業大廈10樓I室,Sha Tin,沙田區,2997810015,2997810015,97,97,FF,FF,Maycareyou Limited,坐月媽媽冇煩惱有限公司,,,22/2/2026,22/2/2026,22.3981115,114.1940495,12/12/2024,828760.2255716462,838036.5481360817,838036.5481000002,828760.2256000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP 13A, G/F, GRANDEUR GARDEN, 14-18 CHIK FAI STREET, 55-65 TAI WAI ROAD, SHA TIN, NEW TERRITORIES",新界沙田大圍道55-65號積輝街14-18號 金禧花園地下13A號鋪,Sha Tin,沙田區,2997809039,2997809039,97,97,FF,FF,龍津第一腸,龍津第一腸,,,9/1/2026,9/1/2026,22.3749339,114.177906,20/11/2024,826193.5391562883,836374.2457990358,836374.2457999997,826193.5392000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL S-SK56, SHA KOK MARKET, G/F, SHA KOK SHOPPING CENTRE, SHA KOK ESTATE, SHA TIN, NEW TERRITORIES",新界沙田沙角邨沙角商場地下沙角市場S-SK56號鋪,Sha Tin,沙田區,2997809048,2997809048,97,97,FF,FF,手作功夫茶,手作功夫茶,,,9/1/2026,9/1/2026,22.3787079,114.1950346,8/1/2025,826611.5677531227,838138.2453466143,838138.2452999996,826611.5678000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNITS 602-604, 6/F, BLOCK A, WAH SANG INDUSTRIAL BUILDING, 14-18 WONG CHUK YEUNG STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭黃竹洋街14-18號華生工業大廈A座6樓 602-604室,Sha Tin,沙田區,2997809923,2997809923,97,97,FF,FF,Tai Hing,太興,,,8/12/2025,8/12/2025,22.3984173,114.1898081,17/10/2024,828794.0447249823,837599.8018363541,837599.8017999995,828794.0447000004
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 1, SHOP NO. G02, G/F, CHUN YEUNG SHOPPING CENTRE, CHUN YEUNG ESTATE, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭駿洋邨駿洋商場地下G02號鋪1號檔,Sha Tin,沙田區,2997810273,2997810273,97,97,FF,FF,PARKnSHOP,PARKnSHOP,,,20/6/2025,20/6/2025,22.39924272,114.1902258,23/5/2024,828885.4517668193,837642.8000676731,837642.8000999996,828885.4517999999
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"PORTION A OF SHOP NO. F09, FIRST FLOOR, SUI WO COMMERCIAL CENTRE, SUI WO COURT, SHA TIN, NEW TERRITORIES",新界沙田穗禾苑穗禾商場1樓F09號鋪(A部份),Sha Tin,沙田區,2997810291,2997810291,97,97,FF,FF,90 CENT GOURMET MART,90 CENT GOURMET MART,,,20/6/2025,20/6/2025,22.3938679,114.19446,6/8/2024,828290.3123346254,838078.8730199956,838078.8729999997,828290.3123000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"15/F (PORTION A), SWIRE COCA-COLA HK, 17-19 YUEN SHUN CIRCUIT, SIU LEK YUEN, SHA TIN, NEW TERRITORIES",新界沙田小瀝源源順圍17-19號 太古可口可樂香港15樓(A部份),Sha Tin,沙田區,2997809808,2997809808,97,97,FF,FF,(No Record Found),(沒有記錄),,,6/10/2025,6/10/2025,22.3837355,114.2091587,31/7/2024,827168.5459168114,839592.7075170103,839592.7074999996,827168.5459000003
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NOS. G14-G15, G/F, FORTUNE CITY ONE, CITY ONE SHATIN, NO.1 NGAN SHING STREET, SHA TIN, NEW TERRITORIES",新界沙田銀城街1號沙田第一城置富第一城地下G14-G15號鋪,Sha Tin,沙田區,2997808841,2997808841,97,97,FF,FF,Hung Fook Tong,鴻福堂,,,31/10/2025,31/10/2025,22.3852572,114.2045163,24/9/2024,827336.9569,839114.5923883066,839114.5924000004,827336.9569000006
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"FLAT D, 7/F, ON HO INDUSTRIAL BUILDING, NOS. 17-19 SHING WAN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES",新界沙田大圍成運路17-19號安豪工業大廈7樓D室,Sha Tin,沙田區,2997810051,2997810051,97,97,FF,FF,安豪食品有限公司,安豪食品有限公司,,,9/3/2025,9/3/2025,22.3761544,114.1807084,28/3/2024,826328.6965109882,836662.8574971616,836662.8574999999,826328.6964999996
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"UNIT 3, FACTORY B, G/F, BLOCK 1,KIN HO INDUSTRIAL BUILDING,14-24 AU PUI WAN STREET, FO TAN, SHA TIN, NEW TERRITORIES",新界沙田火炭坳背灣街14-24號 金豪工業大廈1座地下工場B3室,Sha Tin,沙田區,2997809321,2997809321,97,97,FF,FF,Viet Tai Kan,越泰館,,,14/4/2026,14/4/2026,22.397846,114.1954049,19/2/2025,828730.8418362942,838176.1193578554,838176.1194000002,828730.8418000005
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"STALL NO. 34, G/F, HENG ON MARKET, HENG ON ESTATE, NO. 1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恆錦街1號恆安邨恆安街市地下34號鋪,Sha Tin,沙田區,2997808896,2997808896,97,97,FF,FF,豪大大雞排,豪大大雞排,,,2/12/2025,2/12/2025,22.4170475,114.2279433,13/11/2024,830857.9137378951,841525.9313678584,841525.9314000001,830857.9136999995
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP F & B OF CITISTORE AT LEVEL 3, MOS TOWN, 18 ON LUK STREET, MA ON SHAN, NEW TERRITORIES",新界馬鞍山鞍祿街18號新港城中心第三層千色店F & B號鋪,Sha Tin,沙田區,2997810264,2997810264,97,97,FF,FF,賞茶,賞茶,,,6/6/2025,6/6/2025,22.4241633,114.2314688,12/4/2024,831646.0173690915,841888.6217710022,841888.6217999998,831646.0174000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"MARKET STALL NO. M27 (REAR PORTION), GROUND FLOOR, HAU WO HOUSE, WO CHE ESTATE, SHA TIN, NEW TERRITORIES",新界沙田 禾輋邨 厚和樓地下 M27號檔位(後部份),Sha Tin,沙田區,2997809950,2997809950,97,97,FF,FF,太和燒臘,太和燒臘,,,3/1/2026,3/1/2026,22.3880932,114.1945084,10/1/2025,827650.8477,838083.9321330969,838083.9320999999,827650.8476999998
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"MINOR PORTION OF G/F, MING CHUEN HOUSE, SHUI CHUEN O ESTATE, SHA TIN, NEW TERRITORIES",新界沙田水泉澳邨明泉樓地下小部份,Sha Tin,沙田區,2997809978,2997809978,97,97,FF,FF,Hong Chi Shui Chuen O Integrated Rehabilitation Complex,匡智水泉澳綜合復康中心,,,6/1/2026,6/1/2026,22.3742152,114.1985079,24/12/2024,826114.1139291542,838496.0175726821,838496.0175999999,826114.1139000002
Food Licences (except Restaurant Licences),食物業處所牌照(食肆牌照除外),Food Factory Licence,食物製造廠,"SHOP NOS. 2224-25, LEVEL 2, MOSTOWN, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山新港城中心2樓2224-25號鋪,Sha Tin,沙田區,2997809570,2997809570,97,97,FF,FF,Chez Choux,西樹泡芙,,,1/6/2025,1/6/2025,22.4241633,114.2314688,25/4/2024,831646.0173690915,841888.6217710022,841888.6217999998,831646.0174000002
